bug ID,crypto,general,java,networking
23095,18.4639,24.5282,15.0077,18.921
23094,14.3386,19.5077,15.7457,16.5288
23093,14.6548,19.2837,15.9657,14.4119
23092,14.4999,22.2453,13.7887,20.6388
23091,13.5871,19.9538,16.2185,16.7511
23090,16.5282,30.7381,18.7984,24.1138
23089,17.2414,20.0103,10.8495,16.1841
23088,9.3906,16.1203,14.4361,11.2219
23087,17.305,18.4314,14.2906,15.1745
23086,14.4811,18.2349,10.6951,12.9922
23085,17.248,26.5779,21.18,24.0001
23084,13.8489,15.6633,13.978,14.274
23083,17.7904,24.0422,19.6938,17.066
23082,11.8063,13.5398,7.0852,15.2195
23081,4.0624,7.6817,9.9587,7.6817
23080,8.7382,12.5774,8.4453,10.0932
23079,11.9009,19.2807,14.7645,15.0477
23078,11.3218,23.51,22.0723,21.9318
23077,17.5527,22.2478,16.8564,18.35
23076,8.8175,19.0606,15.4256,16.9172
23075,13.6906,18.1897,11.7438,13.51
23074,25.5953,32.5837,26.0609,25.3754
23073,16.9241,36.7644,26.8944,35.0617
23072,6.837,7.813,7.813,6.0037
23071,12.9171,24.2666,13.0012,21.586
23070,12.0167,21.5036,13.7654,17.2569
23069,16.0586,21.9303,20.1044,20.8409
23068,13.8107,19.7119,11.8157,11.6831
23067,5.1233,10.4863,7.3378,7.5343
23066,13.9366,19.271,14.7429,15.9951
23065,12.2627,23.6442,18.4893,21.0705
23064,17.9187,25.1474,19.4869,19.8646
23063,16.7306,26.2831,19.2155,27.1006
23062,12.322,18.2014,14.9872,10.3953
23061,12.5823,20.7638,16.2454,16.9219
23060,21.5355,21.548,15.7355,13.9471
23059,18.9013,23.3376,21.2108,21.7
23058,21.4101,37.4747,38.9062,20.2747
23057,16.5055,24.7239,15.6015,19.6441
23056,25.3398,27.4108,22.6452,22.1241
23055,16.3324,23.6316,16.8125,19.9932
23054,6.1163,12.2302,5.0569,11.1308
23053,14.5301,20.6252,13.5804,14.7739
23052,5.2601,5.706,3.8149,3.7959
23051,26.7932,37.7059,23.6359,36.4825
23050,7.7936,6.9881,6.9881,6.9881
23049,0.0,2.5279,1.3834,4.0657
23048,10.3951,19.396,13.01,12.9686
23047,15.2414,25.4956,14.5503,23.4763
23046,17.9568,24.1123,18.37,21.3515
23045,13.3065,26.2687,17.2602,15.7964
23044,22.4015,40.3992,31.3903,31.203
23043,15.3229,18.9052,14.942,14.6798
23042,2.3333,11.8119,9.2679,8.8184
23041,4.0176,7.2238,7.2238,7.2238
23040,14.3414,16.2901,9.7097,12.7503
23039,4.3883,11.5965,6.5901,8.4609
23038,21.5735,32.1897,26.5691,27.2691
23037,13.4275,19.0864,9.0411,13.854
23036,19.0938,25.4489,18.4148,20.1334
23035,14.0793,17.3342,17.2936,20.5796
23034,15.2733,16.3438,10.6557,17.3145
23033,15.9273,24.2052,17.0378,23.1689
23032,21.4269,38.7457,27.7645,30.1846
23031,9.28,14.7514,8.407,7.9965
23030,17.1047,20.5144,13.162,23.4619
23029,19.4554,24.0351,18.0697,19.9584
23028,8.59,22.429,16.8206,14.8929
23027,14.1404,19.605,18.2711,9.0671
23026,25.3673,36.3253,30.9519,30.3403
23025,22.6029,38.1751,28.6691,26.2072
23024,18.6265,26.6993,21.3919,20.6569
23023,23.566,32.5674,27.1169,30.5588
23022,6.4173,25.0006,13.5351,14.1458
23021,17.0417,25.6123,18.5105,18.7584
23020,13.4196,28.2224,17.2135,19.3023
23019,11.1047,14.9015,17.8706,14.4452
23018,20.0769,24.9009,14.3924,21.9569
23017,19.695,23.8279,19.6182,20.1242
23016,12.8927,24.2133,17.4997,19.08
23015,15.0043,21.4028,16.81,16.2885
23014,21.3723,38.8148,25.2814,26.3566
23013,20.5048,32.8729,27.0779,29.1351
23012,12.4057,23.0911,16.3417,14.7631
23011,27.0671,37.6821,26.0776,27.7792
23010,13.7937,16.6751,12.1291,12.1331
23009,12.5932,15.0166,10.8201,15.0166
23008,18.4569,22.7819,20.9416,20.8847
23007,21.9174,23.5052,19.7197,18.402
23006,20.2169,23.8386,18.3585,21.5318
23005,17.379,23.2019,16.7743,21.4084
23004,8.682,14.8604,9.0346,11.5816
23003,18.8419,20.1147,16.8962,18.7249
23002,10.9152,13.3475,11.4189,9.1359
23001,21.1707,29.962,26.2469,28.264
23000,13.8599,20.0674,17.4995,15.9817
22999,13.664,16.1964,17.5196,14.0571
22998,16.6607,32.4031,21.0897,20.2782
22997,15.58,23.7164,16.7123,19.3406
22996,0.3539,9.3962,5.1816,3.063
22995,13.9487,17.6392,14.1902,17.6392
22994,15.4645,18.3882,17.0036,18.1292
22993,10.9699,14.5872,14.1617,14.49
22992,13.0221,23.79,13.693,19.8087
22991,18.5902,25.9645,16.5144,24.1984
22990,9.2789,20.6258,13.8721,14.7569
22989,8.3105,15.554,8.5469,12.1295
22988,11.3154,11.3154,8.8124,10.8244
22987,15.0288,25.6909,17.1903,21.7636
22986,15.2899,20.8613,12.8546,15.7569
22985,6.5638,11.0256,5.5155,6.5638
22984,13.402,15.9935,13.021,13.905
22983,10.1769,16.402,9.975,10.6128
22982,17.2363,26.9057,13.5697,19.3337
22981,10.6441,13.557,11.7089,12.5118
22980,14.0142,20.0804,11.5951,12.146
22979,10.7852,18.0104,13.0538,12.2663
22978,10.8326,23.5129,20.3475,20.0162
22977,12.432,20.5083,16.497,15.3097
22976,12.3121,20.2597,16.0215,14.9671
22975,22.9857,28.5497,22.6103,22.2448
22974,23.0559,26.6302,20.4391,23.9478
22973,14.0321,21.0615,17.8458,16.5373
22972,20.381,29.9667,23.4489,24.3328
22971,22.2672,31.6041,19.0342,25.9704
22970,20.542,32.4823,22.8845,28.2315
22969,13.7591,16.0701,13.5466,9.819
22968,21.1969,27.3039,21.2972,23.9886
22967,20.9208,31.5166,26.4757,28.2716
22966,10.7249,16.4896,14.8973,17.0574
22965,14.8705,24.1861,21.3417,21.2457
22964,15.499,25.8516,20.5317,19.9658
22963,25.5536,35.0485,25.9916,24.8562
22962,21.3369,27.345,12.6448,24.7179
22961,14.287,30.5064,22.3777,22.5625
22960,12.2442,17.7413,16.6794,16.6794
22959,14.5863,15.7404,8.5959,15.8343
22958,12.9411,11.6431,8.6428,11.5412
22957,13.5225,31.5481,23.0821,25.6644
22956,9.6463,20.2218,10.8198,15.6046
22955,20.2957,31.0369,25.3627,26.4929
22954,5.3039,12.0001,12.0001,10.0699
22953,17.6231,31.2727,32.07,21.9044
22952,11.2264,16.7216,15.6266,9.6615
22951,14.6868,17.3023,15.7312,11.6688
22950,6.3474,13.4319,8.3161,10.0355
22949,14.0125,22.3712,18.4465,20.1053
22948,17.5497,28.7903,23.8711,23.6431
22947,15.8906,22.0771,16.502,17.1581
22946,10.1868,18.7739,16.5714,13.4023
22945,7.2046,9.2792,9.2792,9.2792
22944,16.0745,30.3915,19.2338,19.2108
22943,15.5038,16.1424,8.4997,14.4451
22942,11.9285,20.2891,14.1226,18.1714
22941,15.7828,22.4612,14.9223,12.3545
22940,12.3743,18.8315,17.1302,14.3755
22939,12.0852,18.3659,13.3022,13.9998
22938,7.7027,15.4027,7.8662,9.1522
22937,10.2512,17.3075,12.3283,14.7459
22936,12.9687,18.6786,13.8319,19.1589
22935,8.0983,9.2204,7.9505,8.0504
22934,13.402,15.9935,13.021,13.905
22933,23.1153,28.1683,17.9392,22.9265
22932,12.2766,22.6561,13.3067,14.6088
22931,25.4013,30.5829,24.105,27.3881
22930,22.0486,35.338,20.698,27.5179
22929,9.5317,23.0405,19.9653,17.4914
22928,22.9357,38.8002,28.0858,24.8969
22927,17.2329,26.9527,21.2804,24.5207
22926,15.0476,31.193,20.9916,15.0625
22925,18.9903,29.2007,24.6095,25.2264
22924,5.6516,16.601,12.5832,11.2999
22923,13.6846,28.8324,15.5999,15.237
22922,6.9606,8.3046,5.0831,8.7342
22921,8.4271,19.2306,11.811,14.8277
22920,12.3514,20.9248,13.6808,14.2883
22919,11.9775,25.7247,18.9551,21.0989
22918,9.302,11.5728,5.7234,7.3638
22917,10.1587,19.4795,18.9587,12.8348
22916,11.3272,17.3928,12.3238,15.8827
22915,22.978,29.2738,20.4055,26.3892
22914,6.3703,10.3734,8.0555,9.0122
22913,14.5016,18.5392,16.9563,15.9806
22912,13.1477,18.9258,8.6104,12.5411
22911,11.9598,20.8286,16.5822,17.9522
22910,14.5059,26.9952,21.6094,18.0486
22909,11.252,12.588,7.3513,9.0641
22908,10.3571,17.265,7.9551,6.2097
22907,7.2039,12.991,10.0931,11.1255
22906,12.3316,20.1844,16.5928,16.8649
22905,15.981,24.536,17.7028,21.0092
22904,13.2067,19.5862,11.6521,14.7255
22903,7.3641,17.061,11.109,8.8487
22902,14.7401,18.1011,17.5837,17.5837
22901,10.8717,19.3411,15.086,12.8924
22900,7.3582,13.1992,6.3035,9.6473
22899,17.9588,19.9723,15.7226,16.0779
22898,9.7329,18.4646,14.7261,16.7265
22897,19.3394,19.4396,16.857,16.5307
22896,17.8803,19.9286,15.6789,15.9994
22895,8.7273,17.3296,12.2329,14.4595
22894,7.1241,14.594,12.5202,10.3465
22893,10.3353,23.8638,18.3879,22.1158
22892,15.4644,21.9372,18.6054,18.7679
22891,15.0276,17.6019,13.021,17.0056
22890,12.7899,26.4076,20.8251,19.4692
22889,12.7899,26.4076,20.8251,19.4692
22888,20.9883,37.3176,30.2066,30.437
22887,12.843,20.9486,14.8084,12.6882
22886,5.8408,9.1487,7.5973,8.1249
22885,13.8915,25.3145,20.6459,17.9621
22884,15.2491,20.5098,16.8038,14.9516
22883,8.2328,12.0992,7.1101,10.5916
22882,10.5895,19.4059,10.1684,7.6045
22881,16.1133,34.94,31.5821,27.0196
22880,12.3933,29.7749,11.1598,26.016
22879,7.6127,20.1566,12.8371,14.2759
22878,16.0153,21.5358,12.9399,21.34
22877,16.4819,19.8217,15.5683,19.5048
22876,9.9381,15.4081,9.9556,18.0058
22875,19.2243,28.1036,23.5578,24.0195
22874,14.8371,35.155,25.0642,25.9804
22873,27.2814,31.401,23.2157,27.3448
22872,18.0368,28.4044,25.5372,22.4712
22871,8.6669,15.0886,12.722,12.3551
22870,15.8922,22.6241,16.2283,17.011
22869,13.0465,22.9512,12.43,19.4986
22868,11.7772,11.3722,8.8163,10.8063
22867,7.4121,22.1567,14.7694,11.6418
22866,11.2108,12.5389,11.2108,7.7261
22865,5.72,9.0456,8.1688,7.6158
22864,13.262,24.1084,14.0886,16.8093
22863,9.5034,24.8021,19.5371,15.3564
22862,10.8038,25.773,19.9076,16.4685
22861,8.3444,14.0412,7.3172,8.3444
22860,16.3661,18.4419,12.5144,14.8315
22859,9.7151,13.9462,9.2695,10.8037
22858,8.3457,9.8447,10.5641,7.1647
22857,6.3203,12.9088,6.9792,11.7134
22856,6.9712,13.8395,7.3198,10.4266
22855,12.6494,16.0044,12.0579,15.2976
22854,12.3294,25.4476,17.0847,17.5408
22853,14.1715,23.2132,15.037,17.2962
22852,15.6911,26.596,16.4659,17.9969
22851,8.2544,16.001,10.2596,8.149
22850,12.2697,27.5785,21.3646,21.1301
22849,8.1438,11.4312,9.8084,10.743
22848,12.1895,32.0137,22.7075,23.7222
22847,15.9133,26.7417,20.1675,21.2065
22846,16.4751,14.1795,9.9316,9.6726
22845,16.2828,20.8346,13.7792,16.0585
22844,8.7049,14.7596,11.0766,10.5525
22843,17.591,20.5517,17.0419,20.3509
22842,15.8614,25.9184,17.251,18.0231
22841,19.572,24.6138,19.0603,21.6329
22840,19.572,24.6138,19.0603,21.6329
22839,19.9451,25.1243,19.4392,22.0809
22838,14.4056,16.9971,14.0246,14.9086
22837,11.9401,16.9767,14.8157,15.4699
22836,15.0761,23.0141,17.5972,25.9539
22835,6.9728,11.4635,9.2685,8.0852
22834,12.4121,13.9566,5.7255,11.557
22833,3.5177,9.6203,7.6017,5.5112
22832,8.1471,12.5523,7.9649,9.5277
22831,11.0131,18.6477,13.8431,14.4076
22830,8.597,15.102,10.7199,9.7698
22829,11.5265,16.187,14.1345,11.9757
22828,12.3202,16.3165,12.8247,14.1123
22827,7.7989,12.993,10.7254,10.0803
22826,6.2971,14.0102,9.2622,8.0406
22825,18.9991,23.5217,19.8756,27.1488
22824,20.4435,27.6988,21.4347,17.7182
22823,6.8699,10.4843,5.4118,12.3064
22822,22.0593,26.1114,21.4926,23.0574
22821,18.948,27.4112,25.2595,20.111
22820,18.6257,22.3191,16.5432,20.8787
22819,13.3395,21.5809,18.2579,15.0888
22818,18.8963,26.7027,16.3395,24.99
22817,18.8963,26.7027,16.3395,24.99
22816,18.8963,26.7027,16.3395,24.99
22815,18.8963,26.7027,16.3395,24.99
22814,15.8466,28.1251,23.5977,24.4963
22813,13.8858,22.1592,19.7963,18.5294
22812,7.4663,17.445,14.0953,12.0594
22811,5.7961,10.6004,8.1725,10.1187
22810,5.7787,16.5454,9.8799,9.6859
22809,4.8874,11.8219,5.8588,6.9787
22808,15.1098,15.9935,14.7288,13.905
22807,14.9033,29.0488,24.345,23.8638
22806,16.7252,21.6853,17.4341,20.9291
22805,5.0721,11.6486,8.8027,8.1873
22804,18.7727,33.7824,22.2506,29.9453
22803,14.9233,18.0139,14.5424,15.6531
22802,10.345,14.4599,11.4878,8.0895
22801,13.402,15.9935,13.021,13.905
22800,7.7688,13.3981,12.0724,10.4286
22799,12.6648,18.4736,13.2841,15.8571
22798,16.3608,21.6673,16.2079,21.1084
22797,13.8927,22.8044,13.1156,18.1714
22796,17.3715,33.1683,24.9332,27.8016
22795,11.7635,17.5823,14.0262,11.6856
22794,12.0502,23.8713,19.8511,16.4468
22793,5.2296,10.8249,11.988,7.5916
22792,16.4949,19.7724,18.9605,14.9382
22791,18.4729,23.7032,22.4425,22.0821
22790,10.4298,10.1722,6.8701,9.6155
22789,17.2228,18.1079,16.6636,12.6005
22788,10.7019,14.0717,9.7268,13.6382
22787,11.8207,18.287,9.9084,14.8939
22786,6.7875,10.4769,6.7875,9.2423
22785,11.9635,17.1922,9.9807,12.0388
22784,7.1147,12.2887,9.2153,10.687
22783,17.5341,19.0417,13.9765,16.0468
22782,8.5592,12.093,9.9804,10.392
22781,8.9199,13.8321,12.0068,13.1504
22780,22.3099,33.1156,24.016,31.9622
22779,14.9838,26.0083,23.1532,23.3935
22778,4.3531,7.0981,6.0231,7.0305
22777,12.3858,16.7536,11.7821,13.1182
22776,15.8499,23.165,17.2323,18.079
22775,4.5412,8.36,8.36,6.2947
22774,7.8374,10.8238,10.8238,8.9171
22773,21.6401,34.5274,26.2527,29.2977
22772,5.9267,20.5285,9.1913,15.1511
22771,16.9609,25.054,18.4717,19.3828
22770,16.2583,21.917,18.2089,20.4356
22769,8.8306,20.1852,15.8746,17.3147
22768,13.6151,23.0585,23.6589,18.8709
22767,13.402,15.9935,13.021,13.905
22766,20.501,24.6103,17.5841,23.3354
22765,10.5978,15.4895,9.7206,15.4895
22764,15.7858,21.3446,15.4048,14.9008
22763,21.5211,27.4884,20.2059,17.866
22762,10.1813,17.5146,13.5461,13.5539
22761,14.4244,20.7715,13.3325,17.3609
22760,18.8947,27.6129,22.9859,30.6616
22759,12.674,16.5287,11.4466,18.8363
22758,9.5728,10.7428,10.2672,8.459
22757,5.3129,15.4892,12.3413,10.5425
22756,9.2233,20.6592,14.5245,14.0913
22755,18.0371,24.7734,18.5124,19.4446
22754,14.3301,23.279,16.4073,16.1477
22753,8.4732,18.6432,11.5882,14.5918
22752,19.6638,25.8529,19.8543,20.8379
22751,11.8182,20.3643,18.6448,12.3168
22750,17.8061,27.9463,21.7953,24.1564
22749,20.2772,28.524,21.1572,23.6976
22748,16.212,19.4763,12.3026,20.9529
22747,10.836,18.3047,8.5093,15.0462
22746,16.5993,21.0959,13.882,17.4508
22745,16.701,20.3941,18.6194,18.0028
22744,23.1419,31.7357,24.7762,23.2784
22743,23.3722,38.8492,31.2254,30.9069
22742,16.5377,20.1647,14.7126,18.5779
22741,8.6671,22.0533,17.1004,12.2898
22740,23.8226,29.2186,23.1782,22.8446
22739,21.4571,24.4764,21.4671,23.9478
22738,10.5109,13.8467,12.8497,14.2107
22737,6.8834,14.7515,11.8288,10.4359
22736,17.6018,28.5348,20.8288,24.4179
22735,13.5878,29.4084,20.7445,20.7834
22734,11.2161,24.6614,13.2076,23.1039
22733,9.2443,14.0507,13.7779,17.0945
22732,19.8389,29.2614,17.4458,19.0995
22731,13.0894,21.349,14.4075,14.0767
22730,11.3939,18.4871,11.7382,13.4464
22729,13.6512,18.0633,13.2244,10.976
22728,18.922,28.5275,25.9085,23.9216
22727,9.5746,14.8357,11.6752,13.1393
22726,14.7234,29.2191,18.2028,20.8069
22725,6.2323,10.5366,7.7597,9.1161
22724,11.1242,17.5266,12.0422,9.1101
22723,15.5417,31.3603,23.2625,23.257
22722,17.472,24.0666,19.6329,18.4704
22721,15.724,29.5885,19.0477,19.2048
22720,14.6039,21.7586,19.7095,16.0779
22719,8.1217,14.3576,24.4024,6.3493
22718,4.3363,11.3243,6.6936,9.8958
22717,17.6358,32.8165,18.4014,26.2207
22716,15.5156,22.2453,12.2861,17.9268
22715,11.1157,19.4915,12.9487,15.0778
22714,11.9589,18.3495,13.3655,10.1552
22713,10.6586,19.3948,15.1465,11.9922
22712,16.188,21.9417,13.0412,17.4629
22711,11.363,22.161,16.5552,20.6528
22710,21.2583,20.214,20.7955,22.033
22709,7.7445,11.4872,5.4364,10.1889
22708,19.4309,26.6072,24.362,20.697
22707,25.7099,38.2402,34.7246,30.543
22706,19.1534,26.5701,20.8436,21.8756
22705,11.0496,26.583,16.9942,17.1253
22704,9.7769,11.5457,11.6284,12.9708
22703,5.6309,8.0797,3.5474,4.644
22702,22.309,25.8797,23.2379,24.5606
22701,20.4692,30.062,19.5306,21.9487
22700,8.6327,12.7405,12.7487,12.7487
22699,6.4685,12.7587,8.2874,10.2709
22698,13.8945,21.0613,12.3415,13.432
22697,16.1927,33.3075,21.0789,27.7284
22696,16.9866,18.8434,11.6822,12.2392
22695,15.2938,21.8476,18.9458,18.7166
22694,16.5306,20.8442,17.5448,22.2848
22693,15.4294,20.6947,15.5553,12.4173
22692,18.3952,36.0324,32.5127,29.6276
22691,17.6075,21.1232,16.3116,20.3772
22690,11.118,15.7437,10.8716,14.7205
22689,26.2558,39.6207,32.8434,33.2336
22688,19.8294,27.1705,20.7001,19.0832
22687,12.3608,20.7329,17.4136,16.9112
22686,11.0716,17.8109,15.2997,15.1053
22685,13.0855,18.0754,15.8418,16.7413
22684,12.9085,23.6909,18.3167,17.3146
22683,16.8529,26.6008,24.2625,19.7555
22682,16.0097,21.0307,17.1178,17.3556
22681,15.8256,22.3069,18.7322,18.9774
22680,4.3579,7.0425,5.3344,7.0425
22679,18.6845,23.4766,20.6024,21.28
22678,9.0516,16.3039,11.3006,12.0504
22677,16.7044,23.7589,19.3169,20.71
22676,17.1457,28.2216,20.4672,22.3838
22675,7.1028,10.8003,5.7976,4.3059
22674,16.0096,25.311,13.8822,17.2431
22673,7.4044,10.4452,5.3731,9.9
22672,10.0283,16.3488,12.6684,17.3583
22671,15.3766,25.4837,16.7487,21.1029
22670,25.787,35.6197,24.52,28.0426
22669,13.5854,21.9137,14.3946,13.0383
22668,11.8145,16.954,14.5369,14.7686
22667,10.327,18.2044,11.1717,12.1392
22666,21.3631,28.9757,21.9024,22.6348
22665,6.7723,14.2689,12.6708,13.1183
22664,20.2044,33.5717,26.7229,27.6006
22663,20.872,28.6697,21.2582,27.4066
22662,20.3532,28.2386,22.1207,17.6294
22661,18.0619,21.6447,20.8384,19.9306
22660,14.7932,21.1423,15.6724,18.7348
22659,10.2551,16.3336,9.5698,12.1808
22658,8.7155,12.9139,12.0499,11.1685
22657,12.4383,16.772,17.0384,15.4834
22656,24.2522,33.7071,23.1097,28.0356
22655,10.2991,15.7657,11.6626,14.8706
22654,13.4949,15.0443,11.0913,11.0711
22653,4.4716,7.1151,9.7222,9.7222
22652,22.6886,28.2893,19.628,24.5127
22651,15.5005,21.6,20.6697,18.673
22650,15.5684,28.4723,22.9231,25.55
22649,19.6715,27.3702,22.3106,23.5623
22648,13.398,25.1372,16.5567,18.0074
22647,25.6243,25.7317,22.0497,23.5163
22646,8.7,18.4957,11.1368,11.3272
22645,13.3928,19.2616,16.6486,14.6292
22644,17.8496,28.8624,15.9719,20.5843
22643,10.0186,11.5601,8.6624,6.8147
22642,20.1721,28.1486,21.4914,22.3803
22641,12.6576,19.6467,14.1197,18.877
22640,11.3282,13.9521,11.8293,12.068
22639,10.0058,18.4859,12.7973,11.9364
22638,11.4176,14.0999,10.4676,12.6863
22637,6.8774,7.3803,5.8331,8.4051
22636,12.0201,15.817,9.9095,6.9293
22635,9.8814,23.1279,14.8659,17.7061
22634,17.0422,20.7313,14.3591,15.4112
22633,24.4125,34.403,28.0196,29.2366
22632,19.8162,32.3666,26.6876,27.7982
22631,10.5159,14.0421,14.0305,15.0021
22630,7.6052,15.6594,9.3459,11.6922
22629,14.6489,16.1203,13.1479,15.1519
22628,12.9965,24.7371,18.2446,20.7242
22627,15.6837,28.2292,19.8885,20.4431
22626,12.6229,15.7186,12.8532,14.1035
22625,14.5834,21.355,10.0137,12.4905
22624,14.1989,15.3405,11.6167,13.8982
22623,16.819,22.2842,17.8576,18.0558
22622,19.8879,30.3649,17.9858,22.8829
22621,20.0407,29.9707,24.7393,26.5923
22620,17.7397,18.9226,13.6949,16.9956
22619,27.753,31.6245,24.5701,32.2187
22618,11.0376,17.5327,15.0648,13.6753
22617,15.8918,21.7175,14.6218,16.5219
22616,16.6642,21.7985,19.0752,17.6609
22615,8.2465,8.2465,9.9164,6.9796
22614,7.7436,14.8913,8.038,10.5313
22613,14.473,19.0349,14.092,16.9463
22612,11.0534,16.158,9.5279,10.5985
22611,12.0727,11.7092,8.6432,7.2736
22610,4.8955,13.5768,8.5762,7.3916
22609,17.6463,22.8663,18.9446,15.7089
22608,18.2864,19.2858,15.5386,17.0725
22607,9.9287,15.2694,9.8324,9.9398
22606,8.973,10.456,7.9032,7.2088
22605,10.8831,18.289,13.8799,15.7771
22604,10.3844,15.0568,10.1839,11.973
22603,14.8037,21.142,14.2995,15.5252
22602,9.961,15.3416,11.616,11.4046
22601,17.4496,24.0003,20.2475,17.5087
22600,12.3478,24.1059,15.2687,20.3769
22599,14.478,16.8223,13.2182,15.4128
22598,7.318,11.7873,9.9274,10.0968
22597,21.2138,23.9152,17.2769,23.8023
22596,22.8024,35.1563,23.8832,26.4869
22595,8.3736,13.4612,10.3179,10.6738
22594,8.7344,13.9793,11.2625,10.9971
22593,15.4447,24.8907,18.1465,15.1505
22592,8.1912,14.2129,12.0644,13.1617
22591,17.9099,33.4843,27.2178,23.9194
22590,9.9287,16.3059,11.6537,16.508
22589,5.3327,10.8739,9.288,8.8549
22588,19.9844,29.2527,21.47,21.2739
22587,24.1135,38.4217,29.098,26.4732
22586,19.358,29.9826,28.5479,26.5342
22585,15.4786,21.9022,11.9747,18.5899
22584,20.7879,32.9873,25.0271,27.0961
22583,24.9837,30.3379,22.7539,29.2588
22582,34.8889,49.3739,40.4042,37.4194
22581,22.6147,29.6205,25.5282,24.9846
22580,19.5376,21.4746,18.7868,20.8942
22579,20.819,32.0639,25.2236,23.0652
22578,11.9002,12.7325,7.6525,9.1173
22577,17.7788,27.1846,20.7198,18.1126
22576,18.3913,25.36,22.7709,22.5975
22575,25.6709,41.5987,22.9727,32.4423
22574,8.1985,13.7362,7.5495,10.7829
22573,9.5246,14.8781,11.8409,12.6047
22572,7.9004,12.1356,7.4902,9.6541
22571,10.9807,17.1262,8.3982,9.5152
22570,22.9128,36.9461,24.7249,29.8503
22569,9.5915,11.039,8.9923,10.1433
22568,16.4271,26.901,19.3903,15.9511
22567,8.4963,13.9836,9.9991,14.1441
22566,14.7725,16.4271,16.1581,14.4555
22565,14.7706,21.6769,13.4935,16.2308
22564,18.7892,32.6269,25.0797,25.8659
22563,15.4323,16.7112,16.2759,16.2759
22562,15.415,16.6965,16.2612,16.2612
22561,10.2146,8.5808,5.8005,6.4993
22560,11.8149,18.4209,13.041,13.9633
22559,11.0319,14.8093,8.652,9.2074
22558,8.9169,10.571,7.1442,9.575
22557,15.4505,22.0613,17.6254,18.7889
22556,14.9047,17.4384,13.9767,16.7822
22555,15.9325,21.3851,14.877,15.9429
22554,7.9796,13.0996,11.5451,13.3913
22553,11.868,18.3068,15.1738,13.7946
22552,13.5218,15.0456,12.4819,12.847
22551,20.0907,27.5731,22.611,23.6308
22550,12.7225,15.0308,12.7655,13.9537
22549,9.2478,16.6451,8.9587,13.7631
22548,22.3814,27.3394,23.8545,24.775
22547,13.2122,27.0308,16.6152,17.7414
22546,11.6676,18.8641,12.3911,13.5949
22545,20.7976,27.3221,24.7331,26.6135
22544,8.4843,14.8933,10.3561,11.9519
22543,11.3275,12.9398,10.7225,12.2778
22542,18.6139,24.4403,19.1695,21.4568
22541,9.9026,29.1905,18.068,14.2729
22540,29.7213,42.8956,35.6583,33.9752
22539,12.8189,16.5675,13.7965,14.2789
22538,4.9466,10.6219,8.6269,8.9201
22537,9.7307,13.7004,11.4345,12.1635
22536,17.5331,32.932,22.9897,22.3533
22535,6.4139,11.2088,10.4357,9.5355
22534,10.949,17.0665,14.4922,14.1644
22533,29.9232,40.9444,30.8344,32.8361
22532,18.8037,30.7967,25.3468,21.2525
22531,7.5842,13.6458,11.7868,11.6714
22530,9.048,13.58,6.165,10.0363
22529,8.2691,12.4548,9.1156,12.3979
22528,17.9018,24.538,19.3092,20.5711
22527,9.8614,17.7826,7.2033,14.7666
22526,17.5024,33.6506,23.9678,20.0738
22525,3.7438,10.6801,4.0529,4.8672
22524,7.4385,15.6995,7.2467,12.1545
22523,17.8729,21.8827,20.3557,20.3943
22522,9.8083,18.7527,14.3254,11.8582
22521,22.3092,44.3541,35.6908,31.1432
22520,28.0218,38.9336,28.1074,32.199
22519,17.5884,20.9259,15.0477,13.7156
22518,11.7244,19.0679,13.2973,14.4927
22517,5.2338,16.5138,9.962,16.5138
22516,13.402,15.9935,13.021,13.905
22515,30.7684,46.3547,33.7482,29.922
22514,15.2224,23.9225,18.7499,16.3099
22513,14.4696,24.4312,16.0124,18.4207
22512,14.8726,21.0249,16.7071,20.89
22511,10.7546,19.3016,11.2314,15.643
22510,10.578,30.8256,15.0084,15.5894
22509,18.6262,31.7536,29.8618,29.1922
22508,10.7746,17.27,9.9271,16.8332
22507,8.1243,12.5268,10.3138,5.5012
22506,23.5296,32.0909,20.6205,27.4499
22505,11.5994,23.255,14.1309,19.3231
22504,13.1092,18.8614,15.4129,18.6148
22503,15.4899,25.4728,17.4352,25.0732
22502,17.3793,28.1079,19.4048,16.9624
22501,19.647,32.2531,27.9999,22.1542
22500,15.6245,18.7576,20.9181,17.8343
22499,18.6214,23.5899,18.793,16.5287
22498,6.6414,8.8734,5.6534,4.8778
22497,18.4602,27.6469,24.1672,23.7461
22496,16.3292,25.2629,9.7518,26.0964
22495,14.23,16.8215,13.849,14.733
22494,15.092,17.178,11.8016,15.1565
22493,11.6346,19.2036,12.098,13.101
22492,17.9995,22.7557,16.1663,22.1796
22491,5.9215,12.5217,10.0889,8.1249
22490,16.2048,22.2313,18.3757,16.7078
22489,16.2048,22.2313,18.3757,16.7078
22488,15.4696,19.9247,16.9522,15.9726
22487,12.7706,21.7911,14.7732,14.6507
22486,10.9326,15.9586,11.414,7.4655
22485,8.2873,14.4726,12.9177,11.6603
22484,17.8522,29.8842,17.5015,25.8426
22483,10.2718,11.4362,9.2618,9.594
22482,7.5093,12.2871,9.3488,8.021
22481,16.41,23.1176,20.1701,17.9365
22480,24.4038,35.2798,25.1352,26.0034
22479,24.0206,39.1848,25.1972,36.7678
22478,11.4028,19.5369,14.5457,15.8078
22477,14.3595,16.951,13.9785,14.8625
