bugid,c1,c2,c3,c4,c5,c6
29652,3.6914,0.8297,0.8297,2.8481,0.7234,1.54
29651,1.3265,0.6593,0.6179,0.3431,0.3216,2.6893
29650,3.613,1.5757,2.0801,2.7696,0.3877,3.7664
29649,1.9849,1.1467,5.7111,1.0352,2.3303,6.9239
29648,5.7528,4.4574,3.7972,8.2774,1.9254,8.6577
29647,2.477,3.323,2.0746,3.4659,0.0,4.8579
29646,1.4638,0.578,2.9356,1.1735,0.9398,3.2788
29645,4.5246,1.696,2.904,5.0388,0.0,5.098
29644,1.1048,0.0,0.0,0.0,0.0,1.1048
29642,3.0113,0.9029,0.6645,0.6899,0.6645,7.2785
29641,2.4583,0.0,2.6123,1.5686,0.6446,4.0125
29640,4.807,2.3984,1.4522,0.0,0.6623,2.9822
29639,2.1542,1.1623,3.0411,1.286,0.5559,5.2052
29638,0.3649,0.0,0.3609,0.0,0.6385,1.2856
29637,4.0941,1.5694,4.0531,3.3299,1.834,5.7421
29636,4.0723,0.2619,3.2605,1.27,0.9825,4.1754
29635,3.5005,1.3356,2.0576,2.5337,0.7251,3.0417
29634,4.0941,1.5694,4.0531,3.3299,1.834,5.7421
29633,4.1949,1.4731,2.6057,4.6869,2.0339,6.7836
29632,3.1278,0.8972,2.0006,2.6748,1.434,4.3455
29631,1.9932,2.9049,2.1768,2.6153,0.0,4.0742
29630,2.7115,0.0,2.3111,2.6641,0.0,3.2718
29629,2.4403,1.6862,1.9163,2.3675,0.0,3.09
29628,3.7214,1.6314,2.7092,4.2956,2.79,6.0496
29627,4.4516,0.6975,3.0515,3.4649,1.4848,7.1159
29626,4.1,0.0,2.9579,1.7643,0.7521,3.7397
29625,5.258,3.9147,2.116,2.7192,1.5849,3.5048
29624,4.5897,0.9822,5.5216,2.3517,0.6546,3.0675
29623,3.8662,1.9239,4.1241,2.3361,0.3682,6.8273
29622,4.8305,2.2496,2.6756,2.1202,1.1991,8.0423
29621,1.5294,0.988,3.8276,0.6506,0.6584,1.9992
29620,2.5156,1.615,1.9049,2.8998,1.6549,5.7762
29619,3.5272,1.4305,2.1077,2.047,1.4563,2.9453
29618,2.0632,0.8557,1.8427,2.1634,1.2534,5.1281
29617,1.6702,3.4137,0.0,3.7607,1.6306,2.8841
29616,0.7685,0.0,0.0,0.7685,1.0483,0.7699
29615,2.456,1.4143,2.514,1.9221,0.0,3.2785
29614,5.8072,1.315,3.5068,2.4989,1.9899,4.7687
29613,6.632,1.2398,2.3765,2.9264,1.8716,8.0158
29612,3.6297,0.9293,3.4978,1.599,0.8735,4.0312
29611,0.8291,3.0394,1.4788,1.1373,0.0,4.0804
29610,3.2599,1.841,1.9462,4.9478,0.5902,3.3869
29609,2.78,1.9755,2.0904,3.397,0.0,2.3526
29608,0.0,0.0,0.0,0.0,0.0,0.0
29607,2.5067,0.4369,2.0422,1.7055,0.0,3.3233
29606,1.4673,1.8606,1.2642,0.6218,0.6425,0.6237
29605,3.2641,1.9707,0.0,0.7685,0.0,1.4958
29604,4.7859,0.7234,5.1105,4.8156,0.7234,8.7272
29603,1.9002,1.1428,1.1523,1.1428,0.0,3.8637
29602,6.997,2.2119,4.8452,10.3363,3.5678,9.0496
29601,2.4506,0.8944,1.0798,2.538,1.0798,1.3862
29600,1.0768,1.0768,0.7715,1.0768,2.9506,1.8482
29599,6.3069,1.3094,2.0637,3.3152,1.0332,6.7224
29598,4.5874,0.9858,3.8049,0.9858,1.3533,3.0915
29597,3.8218,0.3184,3.2613,2.1173,2.3804,3.3898
29596,2.6327,0.0,2.1454,1.6235,0.5447,5.4906
29595,3.8863,1.0323,2.533,0.9461,1.6139,3.6194
29594,3.7288,1.2283,1.9295,1.4309,0.6186,4.8112
29593,4.8796,1.4875,4.2984,3.2028,1.7183,7.0057
29592,1.489,0.7158,1.1595,0.4049,1.0954,2.7781
29591,1.6746,0.0,1.8144,1.6682,0.5833,4.132
29590,5.004,0.0,4.0953,3.0192,2.9972,8.6049
29589,3.5711,0.651,5.6619,2.4213,0.5676,5.21
29588,1.3642,0.0,1.927,2.3301,1.4335,3.2834
29587,1.5633,0.0,0.9773,1.6625,1.0945,6.0364
29586,6.4397,0.993,1.7328,5.1562,2.3561,7.72
29585,4.3685,1.4643,7.018,2.3839,1.0842,2.7361
29584,4.5132,0.9827,2.336,1.5192,0.5429,4.6972
29583,2.7255,0.8366,1.2554,0.4113,0.0,4.2736
29582,4.6742,2.5735,4.0846,7.4189,1.0293,6.7957
29581,4.6145,1.0455,2.5494,1.8575,0.5823,6.5395
29580,3.5671,1.7951,3.4436,3.499,1.4016,3.6872
29579,4.4083,0.0,0.3841,0.8489,0.0,1.3283
29578,2.163,0.0,2.9104,1.4576,0.6386,3.5235
29577,2.3561,1.2472,1.5437,2.361,0.3036,6.269
29576,1.3088,0.5183,1.8635,1.2142,0.3432,3.1201
29575,3.5852,0.7236,3.6362,1.8508,0.5624,5.1207
29574,3.0999,1.0437,1.0437,1.0437,0.6662,2.3697
29573,3.1211,1.0499,1.0499,1.0499,0.6662,2.3758
29572,4.132,0.8922,2.7328,2.6168,0.5946,5.9272
29571,0.8375,1.609,2.7313,1.772,0.0,4.3403
29570,5.4961,1.6862,3.7046,6.4827,2.0661,6.1059
29569,4.6048,1.0192,1.6216,3.0093,1.794,6.9006
29568,1.1251,0.8342,1.7711,3.3892,0.0,1.2376
29567,4.6894,3.2812,1.2896,2.983,0.7561,2.9918
29566,2.137,0.986,0.986,0.0,0.6571,2.5007
29565,2.1425,0.986,0.986,0.0,0.6571,2.5076
29564,4.3184,0.4503,3.4957,4.671,0.6202,7.9685
29563,3.4686,0.5055,0.5227,3.041,0.0,5.008
29562,0.9117,0.0,2.2479,0.7791,1.0496,4.1482
29561,7.232,2.3004,2.4119,0.7713,0.6617,9.3195
29560,5.8669,1.5842,3.5321,4.5292,0.7918,6.4056
29559,3.3565,1.9718,4.1498,3.927,1.3644,1.2476
29558,3.3784,1.9841,4.1819,3.9574,1.383,1.2476
29557,4.9806,0.3145,5.5562,3.0173,2.3217,4.3482
29556,2.9491,0.9762,1.3839,2.0739,0.1606,3.3051
29555,1.889,1.1662,1.1618,2.1385,0.471,4.1348
29554,2.1767,0.8454,2.1767,1.7119,0.8294,4.8378
29553,1.8103,0.0,2.9048,1.1454,0.0,6.9651
29552,1.7792,1.9962,6.6103,0.867,1.791,2.879
29551,1.5274,1.8844,3.8958,1.7894,0.5085,1.5602
29550,3.4832,2.4335,2.0674,3.9883,0.0,4.0015
29549,3.6929,2.7055,5.5232,2.1786,1.267,9.0712
29548,0.0,0.0,2.2523,3.0954,0.0,1.7589
29547,5.0403,0.3738,0.3924,0.2395,0.2524,2.8617
29546,2.4772,0.6622,0.7961,1.1528,1.7179,7.7725
29545,1.5522,0.9453,0.9453,6.3797,0.0,2.8889
29544,3.2425,1.5143,3.2762,1.8554,0.9638,4.3037
29543,2.7983,0.7586,1.2085,0.7586,0.4894,3.1646
29542,2.5128,0.8618,2.0166,1.2168,1.0031,3.021
29541,0.91,0.0,0.0,0.0,0.0,3.6937
29540,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
29539,3.4881,2.8937,0.0,5.7,0.7543,3.302
29538,3.8203,0.8197,2.4888,1.3963,0.0,2.4189
29537,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
29536,2.042,0.0,0.0,1.0887,0.0,0.0
29535,4.7705,0.9035,2.4942,3.2191,3.0674,6.6011
29534,3.9248,1.134,3.5706,3.1753,2.2932,2.3432
29533,0.9515,0.0,0.0,2.5315,0.0,2.1661
29532,3.7644,1.4674,4.6538,1.4674,1.4409,5.8972
29531,0.8078,0.0,2.801,0.0,0.5556,4.5705
29530,6.5356,0.0,1.1799,0.0,1.0459,3.6945
29529,1.3411,0.0,1.3411,0.0,1.0534,1.3411
29528,1.3505,0.5869,3.5016,2.2797,2.1107,2.6411
29527,3.3191,1.0219,2.7341,0.4911,1.3655,4.6493
29526,1.5166,2.102,0.0,1.8474,0.0,0.7286
29525,4.8353,2.8124,5.361,2.8332,1.0304,5.3035
29524,2.2588,0.4749,2.2553,0.0,0.5158,7.9761
29523,5.0761,0.6295,1.0808,1.734,0.0,5.5003
29522,4.2641,2.1885,2.6015,0.4673,1.3206,4.4548
29521,4.2641,2.1885,2.6015,0.4673,1.3206,4.4548
29520,3.0851,2.4762,3.4235,1.0856,0.9473,3.4087
29519,6.4598,1.2707,3.2526,3.2695,0.9319,4.719
29518,4.9815,1.1008,2.3386,0.0,1.7903,1.3631
29517,3.5394,1.791,3.4246,3.5282,1.5195,3.4986
29516,0.5108,0.0,1.2397,1.0823,1.1621,2.9876
29515,4.7485,2.4365,0.9117,4.4619,3.2774,8.2835
29514,5.944,0.0,1.3538,4.6069,1.3103,7.3797
29513,6.0605,0.0,0.0,2.8437,3.1509,2.7084
29512,7.8333,1.0528,0.5395,6.1371,3.364,4.9414
29511,2.2254,0.9368,1.8494,0.9127,1.2545,2.4704
29510,6.2388,1.5929,5.3049,5.4306,0.2805,4.5919
29509,3.0063,1.1084,3.9641,1.7553,0.9028,6.8719
29508,2.7972,0.3341,2.6819,1.0964,0.8648,5.2538
29507,2.6725,1.0186,2.2796,0.4895,1.3625,4.1831
29506,4.2136,0.5895,5.6377,2.2148,1.7107,5.0949
29505,2.7725,1.0567,2.3649,0.5078,1.3961,4.3149
29504,1.6388,1.8756,0.0,0.0,0.9089,1.6388
29503,4.6812,1.6208,2.2995,1.3158,2.1238,7.2384
29502,1.3092,1.1333,2.568,3.4614,0.8173,8.2988
29501,2.5379,0.8643,0.0,0.8643,0.0,5.1574
29500,2.5375,0.0,0.9329,2.0487,0.0,2.5596
29499,3.9117,0.0,0.9704,2.1619,0.9771,1.8719
29498,1.4591,0.7743,3.4188,1.4591,1.712,4.3893
29497,6.8811,1.2056,1.1657,0.6784,0.6211,7.6698
29496,2.4035,1.929,4.7691,4.5609,0.9823,4.4636
29495,5.8499,0.5539,2.3617,3.2063,0.3584,7.7121
29494,2.583,0.7269,1.6816,2.3994,0.6337,5.2893
29493,3.1463,0.0,0.9449,3.2621,1.199,6.9649
29492,4.8836,2.1098,3.6863,3.2871,0.6769,7.5508
29491,3.1077,1.7926,2.3591,0.4905,0.0,3.3817
29490,4.4596,0.0,0.0,3.2253,3.1674,3.4253
29489,5.2856,2.0417,5.3202,5.1084,0.6385,6.9955
29488,0.6938,0.0,1.5265,0.0,0.0,2.1776
29487,3.6568,0.9551,3.8443,2.9344,1.0744,8.1044
29486,3.4178,0.0,0.854,0.854,1.5342,2.5364
29485,4.3635,0.0,0.0,2.7743,2.8254,3.6024
29484,2.6652,1.2759,0.8293,0.709,1.2658,3.8661
29483,1.8247,1.0073,4.2933,4.3088,1.4736,8.5249
29482,3.1783,1.9659,3.224,2.4943,0.7796,7.2864
29481,4.2538,1.2586,3.2606,0.373,0.4593,5.3581
29480,2.5886,1.2767,2.3938,1.2767,0.6515,2.8962
29479,3.0138,0.8859,0.7314,1.4195,0.0,2.756
29478,1.0646,1.0646,0.0,1.0646,0.0,1.7067
29477,2.6573,1.139,1.5183,2.6573,0.0,4.0577
29476,6.1544,4.4466,1.794,2.46,0.0,3.046
29475,4.221,1.0743,2.5665,2.4254,0.0,2.5097
29474,2.5836,1.3597,2.6449,4.4703,0.0,3.0041
29473,3.6457,0.0,2.7569,1.3987,2.2681,5.6881
29472,2.2778,0.8121,3.9073,2.0078,1.9396,5.055
29471,4.2346,1.3712,1.3915,3.3423,2.1132,4.8861
29470,4.4529,0.0,4.1801,3.5434,3.3425,6.8962
29469,5.4612,1.3584,3.9581,5.5081,0.0,4.7676
29468,1.9579,0.0,5.3996,2.8199,1.0307,8.8345
29467,2.7194,1.7854,1.209,0.5879,0.6211,0.5897
29466,0.7484,0.0,1.5763,2.6945,0.0,3.5224
29465,0.0,0.0,0.0,0.0,0.0,0.0
29464,5.6226,2.0066,1.3001,2.3104,0.0,3.0022
29463,2.0218,0.9671,1.2388,1.4011,0.0,2.4391
29462,0.0,2.1716,2.1716,1.4481,2.1716,3.6197
29461,5.9423,3.2063,4.7676,3.2227,4.1069,6.6452
29460,0.0,0.8966,1.8664,0.0,0.0,0.8356
29459,3.5149,0.0,2.2093,1.275,0.0,2.5554
29458,2.808,0.778,3.7513,2.9369,1.0465,5.8016
29457,1.2439,0.0,0.0,0.0,0.0,0.6893
29456,0.4951,0.0,5.1358,2.4735,1.0857,5.1272
29455,1.169,2.3192,0.0,1.169,0.0,1.1502
29454,1.1082,3.2441,2.162,2.6172,0.0,3.7028
29453,5.1004,1.3041,2.7915,1.837,1.8047,3.0458
29452,2.5446,0.5988,1.0619,2.4299,1.4794,2.5446
29451,4.8891,1.1791,2.1954,5.9216,1.3576,6.7502
29450,0.9808,0.0,1.8786,1.8786,0.6546,3.6449
29449,3.586,2.623,2.2394,1.6608,1.0659,3.145
29448,5.9944,2.2214,2.3829,4.1781,0.9027,6.9785
29447,1.6664,1.4103,3.1492,3.6334,0.5101,3.5575
29446,3.752,1.1881,3.0515,1.2563,0.6233,3.1222
29445,4.5798,0.0,1.904,3.1387,1.9047,6.4188
29444,2.8028,2.66,3.0471,1.9378,1.9403,1.8122
29443,1.4091,0.6803,1.8972,1.9524,1.488,1.6386
29442,2.655,2.5406,2.9102,1.8508,1.8532,1.7162
29441,7.5992,0.8166,1.616,5.9827,1.6698,5.753
29440,4.4343,0.0,2.2985,4.9205,1.5605,2.8456
29439,0.8203,0.0,0.896,1.3674,0.0,2.9495
29438,2.6021,0.0,2.0076,2.1206,0.5915,5.1924
29437,5.9137,2.4525,3.8594,3.3919,1.2025,6.8483
29436,3.3884,0.723,2.808,1.1466,0.2663,4.803
29435,4.7156,4.0898,3.7348,7.1383,1.1399,3.7709
29434,1.6919,0.685,1.4455,2.6115,0.0,1.7269
29433,2.1455,2.4739,1.8588,2.4584,1.551,5.2916
29432,3.0119,0.7936,1.3892,1.1204,0.9236,3.5558
29431,5.4815,2.6074,4.5368,2.5025,0.9887,3.7991
29430,2.4868,3.1361,5.3367,2.1245,0.6742,4.5623
29429,0.0,0.0,0.0,0.0,0.0,0.0
29428,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
29427,7.3779,1.6348,4.751,2.6293,1.5677,6.8622
29426,1.9669,0.0,0.0,1.8336,0.8365,2.0378
29425,1.5825,1.1571,0.5956,2.9972,0.0,6.5889
29424,0.3535,0.7152,0.3496,1.4509,0.0,4.5037
29423,2.8957,0.1775,3.7708,0.361,2.6719,8.9122
29422,1.2883,0.414,1.783,2.444,2.9526,4.4255
29421,2.1651,0.0,0.9024,2.087,0.5925,3.6492
29420,4.7422,3.4898,4.6597,2.5926,1.237,6.2504
29419,3.6812,3.1594,1.6683,2.2147,0.6828,4.6561
29418,4.0055,3.6129,2.9751,2.7301,1.57,5.1594
29417,3.3067,0.0,1.2673,0.6251,0.5884,4.9533
29416,4.7219,2.0695,3.8424,2.5693,1.2216,4.0359
29415,5.5749,0.0,3.3632,1.8846,0.0,1.604
29414,0.7446,1.0219,2.9132,0.8347,0.681,5.0314
29413,2.235,1.0146,0.8406,1.0146,0.9454,6.2447
29412,2.1904,0.0,1.6178,1.3715,0.6689,5.7059
29411,2.587,0.0,1.9941,2.1097,0.5863,5.1507
29410,3.7298,0.0,3.6285,1.3853,1.8082,4.9084
29409,2.005,0.8618,1.5088,1.2168,1.0031,3.1419
29408,3.6436,0.738,1.1262,1.8275,0.7801,5.4161
29407,3.6812,3.1594,1.6683,2.2147,0.6828,4.6561
29406,2.6023,1.258,1.3296,2.0291,0.9149,4.1944
29405,4.6754,3.6175,4.7541,2.5207,1.249,6.1837
29404,2.6382,0.655,0.655,5.5074,1.1975,3.0484
29403,0.3956,0.8003,1.4105,0.8003,0.0,6.3425
29402,3.0229,0.9938,1.9735,3.3267,0.0,3.0229
29401,5.0311,1.8621,3.4668,2.8962,0.3655,4.5026
29400,3.0606,2.6099,0.8427,1.6876,1.7461,3.1001
29399,1.515,0.4345,0.7329,0.8716,0.8106,2.8751
29398,2.7776,0.1271,1.4742,1.904,0.2957,4.0936
29397,2.8117,0.9896,2.5338,2.2136,1.2646,4.1912
29396,4.7067,0.5157,1.2308,1.5482,1.9219,4.1438
29395,2.0741,0.0,0.804,0.0,0.0,3.8755
29394,1.2397,1.2648,1.9766,1.7522,1.5271,1.954
29393,6.6366,1.9836,3.4727,4.694,2.7035,10.6501
29392,4.2036,0.0,2.026,4.0036,0.0,5.6519
29391,0.6578,1.0514,0.6578,0.0,0.0,1.2882
29390,5.249,1.3123,0.0,2.4918,0.0,1.1795
29389,6.023,0.0,0.7298,0.0,0.0,2.0692
29388,0.6323,1.0242,1.8502,1.8502,1.2179,1.8502
29387,1.5631,0.0,0.0,0.0,0.0,0.0
29386,2.6823,2.0784,1.4902,3.8469,0.0,2.009
29385,2.0335,0.0,0.5851,2.0335,0.0,3.4464
29384,4.2121,2.2862,3.1124,4.5608,0.5638,7.1925
29383,4.6399,4.8241,2.386,2.5519,3.0723,4.3892
29382,3.6249,0.0,3.2129,1.8624,0.8985,4.3768
29381,1.4673,1.8606,1.2642,0.6218,0.6425,0.6237
29380,4.0434,4.4367,3.8404,0.6218,0.6425,3.1998
29379,4.5708,1.3137,3.7623,3.9619,0.6777,5.4836
29378,4.4428,1.0355,3.9941,1.0604,0.3286,6.0154
29377,2.759,0.0,4.4071,7.5575,2.6112,7.2926
29376,4.5164,3.4823,1.3607,2.0979,1.3053,2.7999
29375,0.0,0.0,2.3241,1.8202,1.8202,0.0
29374,1.4673,1.8606,1.2642,0.6218,0.6425,0.6237
29373,3.885,0.9889,3.2023,2.5228,0.1284,5.0718
29372,2.005,1.8975,2.5445,3.558,1.0031,2.5132
29371,1.8616,0.309,0.145,1.1425,0.165,2.7626
29370,4.2271,1.7835,3.9668,4.5763,0.9261,8.0377
29369,3.2451,0.635,3.4793,3.3423,0.5536,3.8691
29368,4.5253,0.0,2.4566,1.4451,2.064,6.9066
29367,2.4703,0.0,0.9382,2.2733,1.2995,5.27
29366,3.0405,0.8182,2.1875,3.0405,2.0718,0.9181
29365,2.8544,1.4644,0.0,2.3523,0.0,6.0811
29364,2.7905,0.8596,3.443,3.2674,0.9684,8.7827
29363,4.0782,0.8427,0.5322,1.3749,0.0,7.7861
29362,0.6769,0.0,0.6769,0.6769,1.4104,0.6769
29361,3.5288,1.1911,1.5519,1.1911,0.0,1.1911
29360,3.9614,0.8105,1.5877,1.1443,0.9433,5.1656
29359,1.8258,1.0252,0.8006,2.3162,0.0,2.053
29358,3.9417,0.9113,2.9822,3.721,2.9692,6.7596
29357,1.8225,1.579,1.0591,0.499,0.5601,1.8538
29356,8.3285,0.9971,2.4623,4.8536,1.3942,3.2907
29355,2.2075,1.0103,1.9018,0.0,0.5534,1.7223
29354,3.0448,0.0,1.4595,2.9942,2.7536,6.0529
29353,2.1823,0.0,2.6535,2.7596,0.5935,2.1823
29352,0.7587,0.0,0.9021,1.4213,1.1254,5.319
29351,2.599,0.0,2.0054,2.1185,0.5915,5.1842
29350,1.7035,0.0,1.5969,0.0,0.0,4.2081
29349,2.8823,0.0,4.4191,0.692,0.4606,7.2461
29348,1.4649,0.0,2.9467,2.6689,1.7719,4.6172
29347,1.5959,0.0,0.4507,0.0,0.5085,2.3687
29346,4.9321,1.1631,2.3213,4.8092,0.0,6.7411
29345,2.291,0.7044,2.4963,3.4554,0.6141,5.3973
29344,3.13,0.9702,2.6466,1.2321,0.9369,3.975
29343,2.4414,0.3103,1.6473,1.153,1.4974,3.553
29342,2.6334,0.0,3.0009,3.8228,1.241,3.3712
29341,3.8723,1.3538,2.4531,2.8708,0.0,4.1714
29340,7.4906,2.7326,3.6327,4.5438,0.0,6.7705
29339,1.7096,0.0,1.2497,0.786,1.4988,3.9029
29338,7.5167,2.7388,3.6468,4.57,0.0,6.7847
29337,10.58,0.0,3.2494,4.921,0.0,9.2269
29336,2.9892,0.0,1.0837,0.0,1.8118,4.5346
29335,0.768,0.0,0.0,0.8083,0.0,3.7011
29334,5.9249,3.9399,3.7415,5.2792,1.8181,2.3989
29333,1.8316,0.0,1.4979,0.0,0.0,2.9613
29332,4.3211,1.3944,3.069,1.6337,0.9532,6.4349
29331,5.7589,2.5086,2.1108,2.1108,0.844,7.0171
29330,2.747,1.1443,1.1443,0.9612,0.0,6.0107
29329,3.9437,0.0,2.2982,2.9607,0.0,3.703
29328,4.9105,0.693,4.157,2.0794,1.7397,5.3736
29327,3.5884,1.3112,2.4492,1.6662,1.0031,6.0176
29326,3.2272,1.9887,1.0447,2.6841,0.7093,6.1909
29325,1.0439,0.0,0.0,1.5747,0.9305,4.8014
29324,2.8984,0.0,1.9548,2.3964,0.6752,10.2791
29323,4.8712,3.4177,2.8134,4.1333,0.707,9.0376
29322,4.1274,0.2449,2.0872,1.2862,1.4288,5.2507
29321,0.7494,1.8712,0.7494,2.5653,0.7079,4.6672
29320,1.7638,1.1618,1.1618,1.1618,0.0,3.6505
29319,3.8282,3.3714,2.9819,0.7082,1.7513,8.5933
29318,4.5928,1.758,0.6365,3.9232,0.7788,8.1796
29317,1.8981,0.0,0.9217,0.9217,0.6278,0.9217
29316,2.005,0.8618,1.5088,1.2168,1.0031,3.8004
29315,3.2015,1.0932,2.0248,2.5964,0.647,5.4683
29314,1.7265,0.9001,4.4898,0.9089,1.2499,6.6049
29313,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
29312,3.0219,0.8575,2.872,0.8575,2.0034,3.3076
29311,0.3997,0.9928,0.3953,0.9928,0.0,3.3897
29310,0.4159,0.0,3.0305,0.0,0.0,7.026
29309,3.055,3.354,1.5198,1.7742,0.5413,3.8478
29308,1.5301,0.4989,1.8202,0.4933,0.6701,2.3878
29307,3.2828,1.3264,0.9869,1.9628,0.4085,2.9843
29306,1.4606,0.9556,1.457,2.5796,0.0,3.5033
29305,3.1756,2.5611,2.1456,1.4143,0.7904,3.4382
29304,5.7193,2.1928,4.8093,4.5459,1.7172,3.1872
29303,3.7507,2.1748,2.8218,4.2624,2.3161,4.3429
29302,3.5225,0.0,2.6888,3.1047,0.0,4.734
29301,4.0914,1.9024,3.6876,6.1235,2.3111,4.9217
29300,6.6135,2.4101,1.2227,4.8387,0.2715,7.0246
29299,2.1257,0.739,2.27,1.3674,0.3123,4.9893
29298,3.706,0.0,1.3379,0.7056,0.5588,2.932
29297,7.4249,0.0,5.1096,1.5472,1.5953,7.3108
29296,0.8596,0.0,0.8596,2.2512,0.0,2.2512
29295,3.751,1.2575,1.2575,2.4146,1.2575,5.273
29294,4.7358,0.7897,2.3334,3.0427,5.3202,6.2199
29293,8.5241,1.1438,1.8501,4.1523,1.5123,5.9113
29292,6.9323,2.4487,3.116,4.6809,0.3373,8.8118
29291,0.0,0.0,3.8301,3.7711,0.0,4.7387
29290,1.5553,0.0,0.867,0.0,0.0,2.172
29289,3.6102,1.0481,2.9963,2.8604,0.0,1.6475
29288,0.0,0.0,2.3157,1.8145,1.8145,0.0
29287,2.8832,1.0246,1.1553,8.0973,1.6703,8.7529
29286,5.969,0.5672,3.2602,5.9924,1.1542,6.9419
29285,3.655,0.9094,3.108,3.3209,0.0,3.7761
29284,6.2262,1.1654,3.7427,6.381,2.0386,8.0038
29283,6.8442,0.0,2.6704,2.5163,1.5444,6.1039
29282,4.8485,3.174,2.9068,1.5295,1.4061,7.2245
29281,3.4983,0.0,2.2122,0.6027,0.0,4.7359
29280,2.6087,1.9584,5.489,1.372,1.6563,7.2495
29279,3.7726,1.4499,2.1288,5.8335,1.5778,6.1849
29278,3.9196,1.0938,1.6699,1.963,0.0,3.3207
29277,4.6721,1.2248,3.1315,5.1779,1.4701,4.5293
29276,1.4364,0.6965,1.5132,3.742,0.9953,3.0625
29275,1.4673,1.8606,1.2642,0.6218,0.6425,0.6237
29274,4.7338,2.6596,2.2877,0.0,1.9245,1.0384
29273,5.5892,0.6703,2.0867,3.8728,1.008,5.8842
29272,1.4098,0.8398,3.5365,5.6777,0.0,12.4323
29271,2.7917,1.4186,1.6053,2.7201,0.0,3.9647
29270,3.3394,1.5355,1.7575,3.8334,1.0501,6.5728
29269,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
29268,2.9922,1.1862,5.9154,1.8681,3.0664,7.8363
29267,2.7197,0.0,0.4097,2.2704,0.0,2.6924
29266,1.1031,1.0627,1.4217,1.8592,0.0,1.4217
29265,3.851,1.6417,4.1155,6.4012,1.5174,5.8068
29264,5.1055,3.4168,4.6332,6.371,0.9185,7.7944
29263,3.2762,0.0,2.0629,2.1228,0.0,3.9376
29262,4.5084,0.0,2.5118,5.2607,0.9898,2.9799
29261,1.4751,0.0,0.0,0.0,0.0,0.0
29260,2.7749,2.4665,1.6093,4.3152,0.3899,6.3449
29259,1.7461,1.0072,0.8861,2.8835,0.0,3.7321
29258,1.1696,0.4429,0.6406,1.6136,0.7045,1.3064
29257,3.6422,0.0,5.4444,2.3045,2.3946,5.9921
29256,5.236,0.0,4.0651,5.9219,2.5469,5.236
29255,1.2624,0.2171,1.3394,2.0573,0.4141,3.5274
29254,1.2097,0.0,7.5299,2.7952,3.2823,6.2273
29253,1.427,1.0171,2.6333,2.1178,0.0,5.3996
29252,7.4292,0.7763,0.9525,1.096,0.9035,5.4141
29251,4.2569,0.0,0.6854,1.9114,0.0,6.3701
29250,0.769,0.0,0.7545,1.4403,0.0,3.7937
29249,4.412,0.0,0.7171,0.6082,0.0,3.1909
29248,0.0,1.2196,1.2296,0.0,1.2296,0.0
29247,2.826,1.8703,4.365,2.2989,1.2662,4.7388
29246,3.8099,0.0,3.0225,1.9762,0.9993,5.7878
29245,4.3854,0.6052,4.8382,4.1527,0.5717,9.8035
29244,0.9746,1.869,0.0,2.8437,0.0,0.0
29243,1.857,2.4665,0.3324,3.3973,0.3899,3.0964
29242,2.479,0.0,3.4296,1.5013,1.9798,5.2028
29241,3.6306,0.0,3.1728,1.4195,0.4419,3.5654
29240,1.6381,0.0,1.5109,1.8387,1.6238,3.3645
29239,1.184,3.0312,1.1254,0.5017,2.0956,2.5713
29238,2.3534,0.9943,1.5676,3.0388,0.7052,2.3384
29237,7.048,1.1505,1.4865,2.6103,1.5057,5.567
29236,7.048,1.1505,1.4865,2.6103,1.5057,5.567
29235,2.3694,0.0,1.619,2.3077,0.0,3.6988
29234,4.0784,0.9429,3.4249,4.2721,0.6675,4.1694
29233,1.5091,0.0,0.8593,1.556,0.6558,1.556
29232,3.5817,0.0,2.4996,0.0,1.1197,4.7985
29231,1.0702,1.0702,0.0,1.0702,0.0,1.0702
29230,5.0133,1.1109,1.9843,1.9843,0.8016,3.7582
29229,2.1758,1.3371,4.3125,0.6784,1.3633,3.136
29228,1.9926,0.0,2.2376,1.8183,0.5843,3.3847
29227,5.9251,0.8417,2.7338,3.0548,0.7457,5.2177
29226,2.4751,0.0,0.4819,1.0581,0.5438,5.29
29225,2.5478,3.3812,0.3821,3.0491,0.2139,6.1658
29224,1.6463,1.2645,2.1773,1.8712,0.0,4.7225
29223,1.2626,0.819,1.3017,1.2015,0.2635,2.6841
29222,3.048,0.0,3.7541,0.8301,1.5074,4.938
29221,4.144,1.1077,2.9099,5.1781,0.594,5.229
29220,1.4068,2.2632,1.4207,1.6882,1.3758,2.694
29219,7.9053,1.4853,3.109,3.7118,0.0,9.3955
29218,2.5936,0.9303,0.0,0.9303,0.0,0.0
29217,4.4147,0.0,0.9391,1.9677,1.0966,2.7604
29216,2.8441,0.0,0.0,0.0,0.0,0.7826
29215,2.0657,0.0,0.0,1.3861,0.0,0.0
29214,3.0679,1.686,2.9254,2.031,0.7497,5.0429
29213,2.7504,1.2617,2.1612,1.8727,0.924,5.3875
29212,1.9997,0.0,1.4207,2.678,1.1885,4.0841
